Ses05F_impro07_F013	 I know they have a really, really great program for what I want to do.	Ses05F-impro07-07-01-F013.wav	07
Ses05F_impro07_F014	 Can we for real live together?	Ses05F-impro07-07-01-F014.wav	07
Ses05F_impro07_F024	 I- I hear the same.	Ses05F-impro07-07-01-F024.wav	07
Ses03F_impro08_F002	 Yes, sir, I'm very sorry, but we've had some trouble here.  There's been a lot of calls and the system has-	Ses03F-impro08-01-01-F002.wav	01
Ses05F_impro07_F029	 Better than if I'd picked up and moved to Boston.	Ses05F-impro07-07-01-F029.wav	07
Ses05F_impro07_F031	 you'd be that kid	Ses05F-impro07-07-01-F031.wav	07
Ses03F_impro08_F006	 You're going to have to just be patient with us, sir, as we	Ses03F-impro08-01-01-F006.wav	01
Ses03F_impro08_F014	 And we will probably send you a calling card.  I'm very sorry.  You're just going to have to be patient, sir.	Ses03F-impro08-01-01-F014.wav	01
Ses03F_impro08_F023	 Oh, well, I'm sorry about that. Umm- We-	Ses03F-impro08-01-01-F023.wav	01
Ses05F_impro07_M009	 I don't know.  Well.  I wouldn't mind living by the U.S.C. campus, you know, but I'm not going to go to school right now, so.	Ses05F-impro07-07-01-M009.wav	07
Ses05F_impro07_M011	 But I'd love to go all the US- all the U.S.C. parties and do all that crazy stuff with you.	Ses05F-impro07-07-01-M011.wav	07
Ses05F_impro07_M012	 it is going to be so much fun. Yes.	Ses05F-impro07-07-01-M012.wav	07
Ses05F_impro07_M013	 Uh! I'm so happy that you're not going to go away.	Ses05F-impro07-07-01-M013.wav	07
Ses03F_impro08_F028	 and we will take care of it if anything happens.  But all we can do now is ask for your patience.	Ses03F-impro08-01-01-F028.wav	01
Ses05F_impro07_M014	 Oh, I bet you're going to love it too.  You always wanted to go to U.S.C..	Ses05F-impro07-07-01-M014.wav	07
Ses03F_impro08_M021	 About three million dollars.	Ses03F-impro08-01-01-M021.wav	01
Ses01F_impro03_M000	 So what's up?  What's new?	Ses01F-impro03-01-01-M000.wav	01
Ses01F_impro03_M001	 Yeah.  I heard.	Ses01F-impro03-01-01-M001.wav	01
Ses03F_impro08_M006	 You know what?  I'm just going to- Patient?  I'm a busy man.	Ses03F-impro08-05-01-M006.wav	05
Ses03F_impro08_M010	 Oh, my God.	Ses03F-impro08-05-01-M010.wav	05
Ses05F_impro07_M017	 That'll be great. That'll be great.	Ses05F-impro07-07-01-M017.wav	07
Ses01F_impro03_M011	 Yeah.  But he'll have like a long visa.  Can you go visit then for a long time?	Ses01F-impro03-01-01-M011.wav	01
Ses05F_impro07_M018	 We should try to find, like, a party spot though, like you know where there's going to be a lot of parties, where there are cool people, though.  Do you know any people that might be out there?	Ses05F-impro07-07-01-M018.wav	07
Ses05F_impro07_M025	 I know exactly how you feel about that. I think you feel really excited about it.  I know you are. I can tell. I know you.	Ses05F-impro07-07-01-M025.wav	07
Ses01F_impro03_M021	 like, wait, but it's just pennies.  You're like, wait a minute I'm on to you.	Ses01F-impro03-01-01-M021.wav	01
Ses01F_impro04_F000	 Uh, what?  Craig's List?  Oh the internet thing?	Ses01F-impro04-01-01-F000.wav	01
Ses01F_impro04_F005	 He just...	Ses01F-impro04-01-01-F005.wav	01
Ses05F_impro08_F003	 I kwon, it is ridiculous	Ses05F-impro08-01-01-F003.wav	01
Ses01F_impro04_M006	 He's like a house manager. Yeah.  It's a good job.	Ses01F-impro04-01-01-M006.wav	01
Ses05F_impro08_F017	 Okay, I do see that on here, and it says that um, it had some trouble clearing for some reason.  And I think that was the problem on our end.  So um-	Ses05F-impro08-01-01-F017.wav	01
Ses05F_impro08_F018	 Well you know sometimes-- just with online transactions, things happens. so um-	Ses05F-impro08-01-01-F018.wav	01
Ses01F_impro04_M011	 I don't know.  He had a really good resume I guess and--	Ses01F-impro04-01-01-M011.wav	01
Ses01F_impro04_M013	 It's kind of helpful when getting a job.	Ses01F-impro04-01-01-M013.wav	01
Ses05F_impro08_F023	 Right, right, and since--yeah, since it was just a computer glitch, then that's that should be cleared up as well.  So I'm going to go ahead and try and put that into the computer.  And if for some reason you notice on your statement in a few days that you've been charged and an overdue fee, then you should just call back and we'll have that.	Ses05F-impro08-01-01-F023.wav	01
Ses01F_impro04_M016	 Yeah.  But the piece of paper helps, too.	Ses01F-impro04-01-01-M016.wav	01
Ses05F_impro08_F027	 ahh one eight hundred three two three	Ses05F-impro08-01-01-F027.wav	01
Ses01F_impro04_M025	 I am riding the bus, but by choice.	Ses01F-impro04-01-01-M025.wav	01
Ses01F_impro04_M026	 To save the environment, carpool.	Ses01F-impro04-01-01-M026.wav	01
Ses05F_impro07_F001	 I got into college.	Ses05F-impro07-07-01-F001.wav	07
Ses01F_impro04_F029	 Who do you think you are?	Ses01F-impro04-05-01-F029.wav	05
Ses01F_impro04_F031	 Oh.  I'm saving the environment. I'm riding this car because I- I want to.	Ses01F-impro04-05-01-F031.wav	05
